@relation 'pm10'
@attribute 'hour' numeric
@attribute 'weekend' numeric
@attribute 'month' numeric
@attribute 'temp' numeric
@attribute 'temp_min' numeric
@attribute 'temp_max' numeric
@attribute 'pressure' numeric
@attribute 'humidity' numeric
@attribute 'wind_speed' numeric
@attribute 'wind_deg' numeric
@attribute 'clouds_all' numeric
@attribute 'class' {'1', '2', '3', '4', '5', '6'}
@data
17.00,0.00,5,302.15,302.15,302.15,1005,30,5,80,0,4
18.00,0.00,5,300.64,300.15,301.15,1006,30,4,80,0,4
19.00,0.00,5,299.64,299.15,300.15,1006,34,3,80,0,4
20.00,0.00,5,298.13,297.15,299.15,1006,39,3,90,0,4
21.00,0.00,5,295.64,295.15,296.15,1007,46,3,120,0,4
22.00,0.00,5,294.17,293.15,295.15,1008,82,6,260,0,4
23.00,0.00,5,291.66,291.15,292.15,1009,82,7,260,40,4
0.00,1.00,5,290.15,290.15,290.15,1010,77,8,260,75,5
1.00,1.00,5,288.15,288.15,288.15,1011,87,9,240,75,4
2.00,1.00,5,287.15,287.15,287.15,1012,87,7,270,75,3
3.00,1.00,5,287.15,287.15,287.15,1013,82,6,270,75,2
4.00,1.00,5,287.15,287.15,287.15,1014,82,8,280,75,2
5.00,1.00,5,285.66,285.15,286.15,1015,87,7,280,75,2
6.00,1.00,5,286.15,286.15,286.15,1016,82,5,290,90,2
7.00,1.00,5,286.66,286.15,287.15,1017,82,7,270,90,2
8.00,1.00,5,287.15,287.15,287.15,1017,71,7,280,75,3
9.00,1.00,5,289.15,289.15,289.15,1018,59,6,300,40,3
10.00,1.00,5,290.15,290.15,290.15,1018,55,6,290,40,3
11.00,1.00,5,290.66,290.15,291.15,1019,55,6,290,75,3
12.00,1.00,5,291.66,291.15,292.15,1019,52,4,310,40,3
13.00,1.00,5,292.15,292.15,292.15,1020,52,5,290,75,3
14.00,1.00,5,291.15,291.15,291.15,1020,48,4,310,75,3
15.00,1.00,5,291.15,291.15,291.15,1021,48,5,290,75,3
16.00,1.00,5,292.15,292.15,292.15,1021,48,4,320,40,3
17.00,1.00,5,292.15,292.15,292.15,1021,45,4,300,20,3
18.00,1.00,5,291.15,291.15,291.15,1021,52,3,310,40,3
19.00,1.00,5,290.64,290.15,291.15,1022,48,3,320,20,3
20.00,1.00,5,290.15,290.15,290.15,1023,55,1,330,0,3
21.00,1.00,5,288.64,288.15,289.15,1023,59,1,340,0,3
22.00,1.00,5,286.66,286.15,287.15,1024,71,1,0,0,3
23.00,1.00,5,285.64,285.15,286.15,1024,76,1,0,0,3
0.00,1.00,5,283.17,282.15,284.15,1024,87,0,0,0,3
1.00,1.00,5,282.64,282.15,283.15,1025,87,1,0,0,3
2.00,1.00,5,284.15,284.15,284.15,1025,87,1,0,0,3
3.00,1.00,5,284.15,284.15,284.15,1025,81,1,300,0,3
4.00,1.00,5,282.13,281.15,283.15,1025,87,0,0,0,3
5.00,1.00,5,283.64,283.15,284.15,1025,81,1,0,0,3
6.00,1.00,5,286.15,286.15,286.15,1026,71,2,320,0,3
7.00,1.00,5,288.15,288.15,288.15,1026,62,3,360,0,2
8.00,1.00,5,290.15,290.15,290.15,1027,51,3,340,0,2
9.00,1.00,5,291.15,291.15,291.15,1027,48,4,300,20,3
10.00,1.00,5,292.15,292.15,292.15,1027,45,3,290,20,3
11.00,1.00,5,292.15,292.15,292.15,1026,39,3,0,0,3
12.00,1.00,5,292.15,292.15,292.15,1026,37,3,320,0,3
13.00,1.00,5,293.15,293.15,293.15,1026,34,3,350,0,3
14.00,1.00,5,294.17,293.15,295.15,1026,37,3,340,0,3
15.00,1.00,5,294.15,294.15,294.15,1025,32,2,360,0,3
16.00,1.00,5,293.64,293.15,294.15,1025,32,3,360,0,3
17.00,1.00,5,293.64,293.15,294.15,1024,32,3,340,0,3
18.00,1.00,5,293.64,293.15,294.15,1024,32,3,340,0,3
19.00,1.00,5,291.64,291.15,292.15,1024,39,3,360,0,3
20.00,1.00,5,290.13,289.15,291.15,1024,45,2,30,0,3
21.00,1.00,5,288.62,287.15,290.15,1024,48,2,30,0,3
22.00,1.00,5,287.62,286.15,289.15,1024,48,2,50,0,3
23.00,1.00,5,286.13,285.15,287.15,1024,58,2,80,0,3
0.00,0.00,5,285.62,284.15,287.15,1024,62,1,0,0,3
1.00,0.00,5,283.62,282.15,285.15,1024,66,1,0,0,3
2.00,0.00,5,282.13,281.15,283.15,1024,76,0,137,0,2
3.00,0.00,5,282.64,282.15,283.15,1024,81,0,80,0,2
4.00,0.00,5,281.66,281.15,282.15,1024,87,0,270,8,2
5.00,0.00,5,282.66,282.15,283.15,1024,81,1,250,0,2
6.00,0.00,5,286.64,286.15,287.15,1024,71,0,0,0,3
7.00,0.00,5,288.66,288.15,289.15,1023,62,1,0,0,3
8.00,0.00,5,291.15,291.15,291.15,1023,48,1,0,0,3
9.00,0.00,5,292.15,292.15,292.15,1023,39,2,0,0,3
10.00,0.00,5,293.15,293.15,293.15,1022,40,3,110,0,3
11.00,0.00,5,293.17,292.15,294.15,1022,34,2,70,0,3
12.00,0.00,5,293.66,293.15,294.15,1021,32,3,70,0,3
13.00,0.00,5,294.15,294.15,294.15,1021,30,3,110,0,3
14.00,0.00,5,295.66,295.15,296.15,1020,30,3,80,0,3
15.00,0.00,5,295.15,295.15,295.15,1019,30,1,0,0,3
16.00,0.00,5,295.64,295.15,296.15,1019,27,1,0,0,3
17.00,0.00,5,295.15,295.15,295.15,1018,28,3,40,0,4
18.00,0.00,5,294.13,293.15,295.15,1018,30,2,40,0,4
19.00,0.00,5,293.13,292.15,294.15,1018,32,2,80,0,3
20.00,0.00,5,291.13,290.15,292.15,1018,42,2,70,0,3
21.00,0.00,5,289.62,288.15,291.15,1018,48,1,60,0,3
22.00,0.00,5,287.62,286.15,289.15,1018,55,1,60,0,3
23.00,0.00,5,287.13,286.15,288.15,1018,58,1,60,0,3
